course_desc,course_number,course_prefix,course_title,dept_name,inst_ipeds,metadata,num_units
"HLTH 125 familiarizes the student with medical terminology used in both human and animal medicine through analysis of prefixes, suffixes, and word roots. This course covers the pronunciation, spelling, and definitions of selected medical words dealing with mammalian body systems. Commonly used medical abbreviations and pharmacological terms are also discussed.",125,HLTH,Survey of Medical Terminology,HLTH,141990,"Pre: Grade of “C” or better in ENG 21 or ENG 23, or placement in ENG 100X; Lecture Hours: 1",1
"This course is a practicum companion to HLTH 124 and prepares students to work in non-long-term care settings. However, it does not qualify students to sit for the State of Hawai‘i Nurse Aide exam to become a Certified Nurse Aide (CNA). Intro to Hawaiian and Indigenous Health and Healing combines traditional Western healing knowledge and care giving skills. Training in the Native Hawaiian traditional healing practices focuses on mālama kapuna (elder care), mālama ‘aina (agricultural practices), ka‘a‘ike waha (communication), ‘ai Pono (healthy nutrition), ho‘oponopono (mutual restitution), lomilomi (massage), and lā‘au lapa‘au (plant medicine). Western knowledge focuses on human anatomy, medical terminology, basic nursing care, basic home care, emergency care, nutrition, dressing, bathing and feeding patients, taking patients' temperature, blood pressure and pulse, and reporting too nurses. (3 hours Clinical Instruction)",134,HLTH,Practicum to Hawaiian and Indigenous Health and Healing: Kupuna care for Nurse Aides,HLTH,141990,Pre: Grade of C or better or registration in HLTH 124.,1
"This course is a practicum companion to HLTH 124 and is required for students planning to qualify to sit for the State of Hawaii Nurse Aide exam to become a Certified Nurse Aide (CNA). Intro to Hawaiian and Indigenous Health and Healing combines traditional Western healing knowledge and care giving skills. Training in the Native Hawaiian traditional healing practices focuses on mālama kūpuna (elder care), mālama ‘aina (agricultural practices), ka‘a‘ike waha (communication), ‘ai Pono (healthy nutrition), ho‘oponopono (mutual restitution), lomilomi (massage), and lā‘au lapa‘au (plant medicine). Western knowledge focuses on human anatomy, medical terminology, basic nursing care, basic home care, emergency care, nutrition, dressing, bathing and feeding patients, taking patients' temperature, blood pressure and pulse, and reporting too nurses. (3 hours clinical instruction)",134C,HLTH,Practicum to Hawaiian and Indigenous Health and Healing: Kupuna care for Nurse Aides,HLTH,141990,Pre: Grade of C or better or registration in HLTH 124C.,1
A global and historical survey focusing on human societies and cross-cultural interactions to 1500 C.E.,151,HIST,World History to 1500,History,141990,Lecture Hours: 3,3
A global and historical survey focusing on human societies and cross-cultural interactions since 1500 C.E.,152,HIST,World History Since 1500,History,141990,Lecture Hours: 3,3
"A survey of Pre-Modern Europe to 1500 CE. Focus is given to the political evolution and the major economic, social, and cultural development of European states.",230,HIST,Pre-Modern European Civilization,History,141990,Lecture Hours: 3,3
"A survey course covering the development of the major civilizations of East Asia, South and Southeast Asia, and historical personages and events from the earliest periods to the 1500’s.",241,HIST,Civilizations of Asia I,History,141990,Lecture Hours: 3,3
"A survey course focusing on the changes/development of the major civilizations of East Asia, South and Southeast Asia from the Sixteenth Century to the present. Particular emphasis placed on an analysis of representative Asian societies, the Asian response to the West, and Asian nationalism.",242,HIST,Civilizations of Asia II,History,141990,Lecture Hours: 3,3
"This course covers the major individuals and political, economic, social, and culture events of the world during the twentieth century. Emphasis will be placed on global relationships, conflict, and changing patterns of interaction among cultures and peoples in an era of near-constant change.",260,HIST,Twentieth Century World History,History,141990,"Pre: Grade of C or better in ENG 100, or consent of instructor.; Lecture Hours: 3",3
"This course surveys the history of newspaper strips, comic books, pulp fiction, graphic novels, and other media from the 19th century to the present. Students will analyze different themes in world history--including imperialism, colonialism, war, civil unrest, and revolution--through the medium of the ""comic"" as it evolved throughout the 19th and 20th centuries. Focused topics include the deconstruction of late 19th/early 20th century political cartoons, the creation of the modern comic book, the birth of the super hero, and historical events such as WWI, The Great Depression, WWII, and the Cold War.",270,HIST,"History, Cartoons, and Comic Books: Examining Historical Discourse through Popular Art",History,141990,"Pre: Grade of C or better in ENG 100, or consent of instructor.; Lecture Hours: 3",3
An introduction to American history covering significant events in U.S. history from the colonial to Civil War period.,281,HIST,Introduction to American History I,History,141990,Lecture Hours: 3,3
Continuation of HIST 281 focusing on significant events in American history from Reconstruction (1865) to the present.,282,HIST,Introduction to American History II,History,141990,Lecture Hours: 3,3
"A general study of the social, political and economic development of Hawai‘i from the ancient Hawaiians to the present.",284,HIST,History of Hawai‘i,History,141990,Lecture Hours: 3,3
"This course investigates human interactions with the natural world in the Hawaiian Islands. It is interdisciplinary, drawing on insights from history, geography, anthropology and the natural sciences. Topics covered will include island biogeography and evolution; the natural and human histories of Hawai‘i; Hawaiian and American attitudes toward the environment; the impact of introduced diseases, plants and animals in Hawai‘i.",285,HIST,Environmental History of Hawai‘i,History,141990,Lecture Hours: 3,3
"This course provides students with theories of biological, cognitive, and psycho-social development from infancy to adulthood and with similarities and differences among individuals and their cultures.",230,HDFS,Human Development and Family Studies,Human Development and Family Studies,141990,Pre: PSY 100; Lecture Hours: 3,3
"Growth and development from the prenatal period to age 5. Historical and current issues and research based on ecological, cross-cultural perspectives. Focus on optimal development.",231,HDFS,Infancy and Early Childhood,HDFS,141990,Pre: Grade of C or better in HDFS 230; Lecture Hours: 3,3
"Intensive investigation into developmental aspects of 6–12 year old children. Historical and current issues, research, and examination of the role of schools and other community resources. Focus on optimal development.",232,HDFS,Childhood,HDFS,141990,Pre: Grade of C or better in HDFS 230; Lecture Hours: 3,3
"Parenting theories, methods, skills, issues, and resources; parent-child relations in various cultural contexts.",241,HDFS,Parenting,HDFS,141990,Pre: Grade of C or better in HDFS 230; Lecture Hours: 3,3
"Fundamental information technology concepts and computing terminology, productivity software for problem solving, computer technology trends and impact on individuals and society. Emphasizes the utilization of operating systems and the production of professional documents, spreadsheets, presentations, databases, and web pages.",100,ICS,Computing Literacy and Applications,Information and Computer Sciences,141990,"Pre: Credit in both ENG 22 or ENG 23 and MATH 22, 24, 25, 26, 28, 29, 75X or higher.; Lecture Hours: 3",3
"Fundamental information technology concepts and computing terminology, productivity software for problem solving, computer technology trends and impact on individuals and society. Emphasizes the utilization of operating systems and the production of professional documents, spreadsheets, presentations, databases, and web pages.",101,ICS,Digital Tools for the Information World,Information and Computer Sciences,141990,Lecture Hours: 3,3
"In this introductory computing course, students will learn basic file management, digital communication, word processing, and presentation software. Students will explore various computing systems and terminology. This course is recommended for students inexperienced in computing.",105,ICS,Introduction to Computing Skills,Information and Computer Sciences,141990,Lecture Hours: 3,3
"An introduction to the concepts and skills for developing websites from planning through publishing. Design, usability, accessibility, markup and styling language, and integrating media will be emphasized. Web development software utilized.",107,ICS,Web Site Development,Information and Computer Sciences,141990,"Pre: Intermediate computing skills including file management and common computing skills: cut, copy, paste, open/save files, web search.; Lecture Hours: 3",3
"Intended for computer science majors and all others interested in a first course in programming. An overview of the fundamentals of computer science emphasizing problem solving, algorithm development, implementation, and debugging/testing using an object-oriented programming language.",111,ICS,Introduction to Computer Science I,Information and Computer Sciences,141990,"Pre: MATH 103 with a grade of “C” or better, placement into MATH 135, or consent of instructor.; Lecture Hours: 3",3
"This computing course explores the foundations of building a presence on the Web, developing an entity’s brand and creating a social channel to share ideas, expertise and business philosophies. Topics covered: choosing a domain name, securing a content hosting service, initiating content creation, and constructing a social web channel.",119,ICS,Introduction to Social Media,Information and Computer Sciences,141990,Lecture Hours: 3,3
This course covers current computing topics. The course is designed to have variable credits to coincide with the rigor of the topic. Maybe repeated up to 6 credits with different topics. A course description will be on record to designate the various topics for a student’s transcript.,121,ICS,Computing Topics,Information and Computer Sciences,141990,Pre: TBA based on course topic.; Lecture Hours: 1,1 - 4
"This is an introductory course covering concepts and skills of working with digital audio and video including recording, editing and publishing online.",123,ICS,Introduction to Digital Audio and Video Production,Information and Computer Sciences,141990,Lecture Hours: 3,3
"This course covers the fundamental concepts in database technology, including storage structures, access methods, recovery, concurrency, and integrity. The relational model and its implementation will be covered in depth together with an overview of SQL and its role in application development. The course will also present an overview of database administration, including modeling and design activities. A substantial part of the course involves the development of an understanding of database concepts.",129,ICS,Introduction to Databases,Information and Computer Sciences,141990,Lecture Hours: 3,3
"This course covers logic, sets, functions, matrices, algorithmic concepts, mathematical reasoning, recursion, counting techniques, and probability theory.",141,ICS,Discrete Mathematics for Computer Science I,Information and Computer Sciences,141990,"Pre: Grade of “C” or better in MATH 103 or placement into MATH 135 or higher, or consent of instructor.; Lecture Hours: 3",3
"Examines the essentials of computer security, including risk management, the use of encryption, activity monitoring, intrusion detection; and the creation and implementation of security policies and procedures to aid in security administration.",171,ICS,Introduction to Computer Security,Information and Computer Sciences,141990,"Pre: ICS 184 with a C or better, or concurrent enrollment, or consent of the instructor.; Lecture Hours: 3",3
"This course provides the student with the knowledge and skills to manage, maintain, troubleshoot, install, operate and configure basic network infrastructure, as well as to describe networking technologies, basic design principles, and adhere to wiring standards and use testing tools. The course also introduces the student to network security concepts.",184,ICS,Introduction to Networking,Information and Computer Sciences,141990,Lecture Hours: 3,3
"Cooperative program between the student, an employer, and the College that integrates classroom learning with supervised practical experience. Reflects the student’s major interest area and availability of job assignments. Offers the opportunity to develop workplace employability skills dependent on job assignments and course of study.",193V,ICS,Cooperative Education/Internship/Practicum,Information and Computer Sciences,141990,Pre: Various as determined by the particular course of study and placement of the cooperative education/internship practicum in the sequence of courses.; Lecture Hours: 1,1-3
"Introduction to the terminology, tools, features and techniques of digital image editing.",203,ICS,Digital Image Editing,Information and Computer Sciences,141990,Lecture Hours: 3,3
"Web Applications introduces programming for the web. Topics include: problem solving; web interactivity for websites; building applications with web authoring languages for markup, styling and scripting; presenting applications for mobile devices.",207,ICS,Building Web Applications,ICS,141990,Pre: Students must have HTML and CSS experience.; Lecture Hours: 3,3
"Reinforce and strengthen problem-solving skills using abstract data types and introduce software development practices. Emphasize the use of searching and sorting algorithms and their complexity, recursion, object-oriented programming, and data structures.",211,ICS,Introduction to Computer Science II,ICS,141990,Pre: A grade of “C” or better in ICS 111 or consent of instructor.; Lecture Hours: 3,3
"Program organization paradigms, programming environments, implementation of a module from specifications, the C and C++ programming languages.",212,ICS,Program Structure,ICS,141990,Pre: Grade of “C” or better in ICS 211 or consent of instructor.; Lecture Hours: 3,3
"Introduction to scripting languages for the integration of applications and systems. Scripting in operating systems, web pages, server-side application integration, regular expressions, event handling, input validation, selection, repetition, and parameter passing for languages such as Perl, JavaScript, PHP, Python, and/ or shell scripting.",215,ICS,Introduction to Scripting,ICS,141990,Pre: Grade of “C” or better in ICS 211 or consent of instructor.; Lecture Hours: 3,3
"This course introduces students to various aspects of Operating Systems. This course examines and explores the structure, basic functionality, administration, troubleshooting, and installation of operating systems and related applications. Advanced topics include scripting, operating system security, maintenance and services.",240,ICS,Operating Systems,ICS,141990,Pre: Grade of C or better in ICS 111.; Lecture Hours: 3,3
"Includes program correctness, recurrence relations and their solutions, divide and conquer relations, graph theory, trees and their applications, Boolean algebra, introduction to formal languages and automata theory.",241,ICS,Discrete Mathematics for Computer Science II,ICS,141990,Pre: Grade of “C” or better in ICS 141 or consent of instructor.; Lecture Hours: 3,3
This course covers basic ethical hacking techniques also known as white hat hacking. It stresses the moral and legal issues about hacking and how these techniques can be used to defend against attacks as well as to perform authorized system security evaluation testing.,281,ICS,Ethical Hacking,ICS,141990,"Pre: Grade of C or better in ICS 171, or consent of instructor.; Lecture Hours: 3",3
"This course covers basic computer forensics including operating system diagnostics, the use of forensic toolkits to examine and validate computer activity and techniques for the proper collection, examination and preservation of forensic evidence.",282,ICS,Computer Forensics,ICS,141990,"Pre: Grade of C or better in ICS 171, or consent of instructor.; Lecture Hours: 3",3
"This course offers strategies for success in college and life-long learning. It emphasizes understanding yourself, setting and attaining goals, critical thinking, effective communication, relationship building, study habits and skills, time management, college resources, and setting your foundation to succeed. Students will participate in and lead classroom learning through discussions, readings, writing assignments, group activities, and hands-on experiences.",103,IS,Introduction to College,IS,141990,Lecture Hours: 3,3
An introductory course designed to prepare students to make more focused career/life decisions through self analysis and world of work examinations.,105B,IS,Career Decision Making,IS,141990,Lecture Hours: 2,2
"Facilitates employment search by emphasizing professional techniques and standards in the preparation of application forms, resumes, cover letters, and employment interviews.",105C,IS,Professional Employment Preparation,IS,141990,Lecture Hours: 1,1
"This is an interdisciplinary science course that uses forensic science to teach students about the scientific process. It draws chiefly upon biology but also incorporates elements of chemistry, mathematics, and physics. Topics covered include the biology of mammals (including humans), anatomy and physiology of select body systems, types of forensic evidence, latent fingerprints, blood typing, and blood spatter analysis, osteology, hair and fiber analysis, fluorescence of bodily fluids, and ballistics. This is a non-majors class intended for students who have an interest in forensic science and wish to satisfy DB and DY requirements for the AA degree. It is not intended for forensic science majors.",130,IS,CSI Hawaii: An Introduction to the Scientific Process Using Forensic Science,IS,141990,Pre: Credit for ENG 100 and MATH 100 or higher; Lecture Hours: 2; Lab Hours: 3,3
"Study of the traditional Hawaiian approaches to natural resource development, utilization, exploitation, and management. The ahupua’a, as the traditional Hawaiian unit of land and sea subdivision, beginning in the upland forests, stretching across lower elevations, past the shoreline to the edge of the reef, will be evaluated as a microcosm of an integrated ecosystem and as a model for natural resource management and sustainability.",201,IS,The Ahupua‘a,IS,141990,Pre: BIOL 101 or BIOL 124 or similar preparation.; Lecture Hours: 2; Lab Hours: 3,3
"An interdisciplinary study of a specific event, person, idea, or process in popular culture which will bring together various methodologies and conceptual tools to create a complex analysis. Topics covered will include: the concept of popular culture, how elements of popular culture are created and circulated, how elements of popular culture connect to historical, political, social, symbolic and intellectual history, how different groups in society are related to the elements of popular culture, and how popular culture plays a role in the lives of individuals.",204,IS,Themes in Popular Culture,IS,141990,Lecture Hours: 3,3
"IS 207 offers a research experience in sustainability, drawing upon the natural sciences, social science, humanities, Hawaiian studies, language arts, mathematics, or other disciplines. This is a research-based course emphasizing the application of scholarly methods to a specific project. Repeatable for up to 6 credits.",207,IS,Research in Sustainability,IS,141990,Lecture Hours: 3,3
"An interdisciplinary study of the zombie apocalypse and other doomsday beliefs in popular culture which will bring together various methodologies and conceptual tools to create a complex analysis. Topics covered will include: the concept of apocalyptic beliefs in popular culture; how apocalyptic beliefs are created and circulated in popular culture; how elements of apocalyptic beliefs in popular culture connect to historical and contemporary philosophical, religious, political, and psychological issues; how different groups and individuals in history and contemporary society relate to apocalyptic beliefs.",231,IS,The Zombie Apocalypse & Other Doomsday Beliefs in Popular Culture,IS,141990,Lecture Hours: 3,3
"This is a capstone project course for the Academic Subject Certificate in Hawaiian Knowledge Innovation. Students enrolled in this ASC program will apply knowledge they have learned from both their Information and Computer Science and Hawaiian Studies Classes to develop and finish an independent technology based project using a Hawaiian theme and Hawaiian cultural content. Students will work with two faculty members, one from the Hawaiian Studies/Hawaiian Language disciplines, and one from the Information and Computer Sciences discipline to develop their project. Students can work both individually and in small groups depending on capstone enrollment and faculty approval on a case-by-case basis. Students will be required to meet with faculty mentors regularly throughout the semester. Students will be required to track weekly hours spent on research and project development. (3 hours cooperative education)",295A,IS,Hawaiian Knowledge Innovation Capstone,IS,141990,Pre: Instructor Consent,3
"An introductory course focusing on grammar and vocabulary sufficient to maintain conversation at the elementary level and on the three writing systems: hiragana, katakana, and kanji.",101,JPN,Elementary Japanese I,JPN,141990,Lecture Hours: 4,4
"A continuation of JPN 101 focusing on additional grammar topics and increased vocabulary to maintain conversation at the elementary level and on the three writing systems: hiragana, katakana, and kanji.",102,JPN,Elementary Japanese II,JPN,141990,Pre: Credit for JPN 101 or consent of instructor.; Lecture Hours: 4,4
Elementary-level conversational Japanese to develop speaking and understanding of Japanese culture. This is a course recommended for people who deal with or are interested in things concerning Japan.,108,JPN,Basic Japanese Conversation,JPN,141990,Lecture Hours: 3,3
"A continuation of JPN 102 focusing on additional grammar topics and increased vocabulary to maintain conversation at the intermediate level and on the three writing systems: hiragana, katakana, and kanji.",201,JPN,Intermediate Japanese I,JPN,141990,Pre: Credit for JPN 102 or consent of instructor.; Lecture Hours: 4,4
"A continuation of JPN 201 focusing on additional grammar topics and increased vocabulary to maintain conversation with greater proficiency at the intermediate level and on the three writing systems: hiragana, katakana, and kanji.",202,JPN,Intermediate Japanese II,Japanese Language,141990,Pre: Credit for JPN 201 or consent of instructor.; Lecture Hours: 4,4
"The role of the media in contemporary society, including development, influence, rights, responsibilities, issues and trends - with emphasis on the social, political and economic effects.",150,JOUR,Media and Society,Journalism,141990,Lecture Hours: 3,3
"Fundamentals of multimedia journalism including reporting stories that include photography, audio, graphics and video that can be combined into the ideal online package.",200,JOUR,Introduction to Multimedia Journalism,Journalism,141990,Lecture Hours: 3,3
"An introductory course in reporting and writing news stories for delivery to different media, including print, online media and video.",250,JOUR,Media Writing,JOUR,141990,Pre: “C” or better in ENG 100.; Lecture Hours: 3,3
"Fundamentals of multimedia storytelling using video, audio and photography to report and produce news and documentary stories for the web and other distribution platforms.",270,JOUR,Introduction to Multimedia Storytelling,JOUR,141990,Pre: Credit for or registration in JOUR 150 or JOUR 250 or consent of instructor; Lecture Hours: 3,3
Students will develop intermediate skills in video journalism and produce video and multimedia news stories about campus and community events and issues for publication on the Ka ‘Ohana website and other distribution platforms. Repeatable for up to 6 credits. (Crosslisted as CM 286.),286,JOUR,Multimedia News Production,JOUR,141990,Pre: Credit for CM 120 or JOUR 120; or consent of instructor.; Lecture Hours: 2,3
"Complete production of the student newspaper Ka‘Ohana, including reporting, writing, layout, editing, photography, web and social media. Repeatable for up to 6 credits.",287V,JOUR,Newspaper Production,Journalism,141990,Pre: Grade of C or better in ENG 100 and credit for or registration in JOUR 205 or 250; or consent of instructor. NOTE: credits are variable 1 to 3 credits.; Lecture Hours: 1,1-3
"This course assists students to deal more effectively with the rigors of the academic expectations of college. Students will carefully assess their work habits, attitudes, and learning styles and will learn specific strategies to achieve academic success.",110,LSK,College Study Skills,Unspecified,141990,Pre: Placement in ENG 21 or ENG 23 or higher or consent of instructor.; Lecture Hours: 3,3
"An investigation of the nature and function of language, its sounds, structures and semantics, oral and written expression, acquisition and change. General linguistic principles applicable to all languages will be covered. We will learn ways of talking about language that will enable us to discuss language and understand what linguists do and say.",102,LING,Introduction to Language,Linguistics,141990,Pre: Credit for ENG 22 or ENG 23 or higher or consent of instructor.; Lecture Hours: 3,3
This course is a practical introduction to and study of management principles and practices. The student will learn the elements needed to manage effectively as well as better understand the decision making process in business.,120,MGT,Principles of Management,Management,141990,Lecture Hours: 3,3
"This course prepares students for MATH 100, MATH 101, MATH 111, and MATH 115. Course topics include ratio and percent, unit conversion, graphs, data interpretation, basic algebra, solving linear equations, and working with formulas with special emphasis on pattern recognition and problem solving. Additional topics may include set theory, inequalities, and quadratics.",75X,MATH,Introduction to Mathematical Reasoning,Math,141990,Lecture Hours: 4,4
"This course provides students concurrently enrolled in MATH 100, MATH 101, MATH 111, or MATH 115 with Just-In-Time support with special emphasis on pattern recognition and problem solving. Course topics are tailored to the concurrent course and may include ratio and percent, unit conversion, graphs, data interpretation, basic algebra, solving linear equations, and working with formulas. (Grading is CR/NC)",78,MATH,College Math Companion,Math,141990,Pre: Satisfactory Placement Score; Lecture Hours: 1,1
"This course covers elementary algebra topics. Topics include linear equations and inequalities, graphing, linear systems, properties of exponents, operations on polynomials, factoring, rational and radical expressions and equations, quadratic equations, and applications.",82,MATH,Algebraic Foundations,Math,141990,"Pre: Satisfactory Placement, or a Grade of “C” or better in Math 21, Math 21B, Math 24, Math 28, or Math 75X.; Lecture Hours: 4",4
Math 88 provides students with supplemental algebra instruction that directly supports the topics covered in Math 103. (Grading is CR/NC),88,MATH,College Algebra Companion,MATH,141990,Pre: Satisfactory Placement Score; Lecture Hours: 2,2
"An introduction to quantitative and logical reasoning for the nonscience/nonmathematics major. The question, “What is mathematics?” is explored, while focusing on mathematical systems or models, cultivating an appreciation for mathematics as an aesthetic art, and developing skills in problem-solving and analysis.",100,MATH,Survey of Mathematics,MATH,141990,"Pre: “C” or better in MATH 25, 26, 28, 29, 75X or higher or equivalent; Lecture Hours: 3",3
"An introduction to clinical calculations used in veterinary medicine. Topics include the application of mathematical skills to solve applied problems in veterinary nursing and pharmaceutical dispensing with emphasis on dosage, concentration, dilution and drip rates. Also included is mathematical and laboratory terminology. This course is intended for students entering veterinary technology, veterinary assisting or other animal-related fields.",101,MATH,Mathematics for Veterinary Assistants & Technicians,MATH,141990,"Pre: Grade of C or better in MATH 25, 26, 28, 29, 75X or higher or equivalent, satisfactory math placement test score.; Lecture Hours: 3",3
"Linear equations, inequalities, systems of equations, polynomials, functions, fractional expressions and equations, exponents, powers, roots, quadratic equations and functions; rational, exponential and logarithmic functions.",103,MATH,College Algebra,MATH,141990,"Pre: “C” or better in MATH 25, 26, 29, 82 or equivalent; Lecture Hours: 4",4
"Math 111 is the first of a two-course sequence designed to give prospective elementary education majors the depth of understanding necessary to teach mathematics in the elementary classroom. Topics include number (natural numbers, integers, fractions, and real numbers) and operations, sets, patterns, functions and algebra. Emphasis will be on communication, connections and problem solving, representations, and reasoning and proof.",111,MATH,Mathematics for Elementary Teachers I,MATH,141990,"Pre: “C” or better in Math 25, 26, 28, 29, 75X, or higher or equivalent, satisfactory math placement test, and grade of C or better in ENG 22 or ENG 23 or placement in ENG 100.; Lecture Hours: 3",3
"Math 112 is the second of a two-course sequence designed to give prospective elementary education majors the depth of understanding necessary to teach mathematics in the elementary classroom. Topics include the representation of and operations on the natural numbers and properties of those operations. Emphasis will be on communication, connections and problem solving, representation and reasoning.",112,MATH,Mathematics for Elementary Teachers II,MATH,141990,Pre: Grade of “C” or better in MATH 111.; Lecture Hours: 3,3
"Utilizes basic statistical topics including measures of central tendency and dispersion, classification of variables, sampling techniques, elementary probability, normal and binomial probability distributions, tests of hypothesis, linear regression and correlation in order to solve problems.",115,MATH,Introduction to Statistics and Probability,MATH,141990,"Pre: Grade of C or better in Math 25, 26, 28, 29, 75X or higher or equivalent, satisfactory math placement test score, or consent of instructor.; Lecture Hours: 3",3
"Investigates linear, quadratic, polynomial, rational, exponential, logarithmic functions, and related topics. This course is the first part of the precalculus sequence",135,MATH,Precalculus: Elementary Functions,MATH,141990,"Pre: Grade of “C” or better in MATH 103 or equivalent, satisfactory math placement test score, or consent of instructor.; Lecture Hours: 3",3
"Studies trigonometric functions, analytic geometry, polar coordinates, vectors, and related topics. This course is the second part of the precalculus sequence.",140,MATH,Precalculus: Trigonometry and Analytic Geometry,MATH,141990,"Pre: Grade of “C” or better in MATH 135 or equivalent, satisfactory math placement test score, or consent of instructor.; Lecture Hours: 3",3
"Basic mathematical concepts, topics in differentiation and introductory integration of algebraic, exponential and logarithmic functions. Related applications to management, finance, economics and social science will be considered.",203,MATH,Calculus for Business and the Social Sciences,MATH,141990,"Pre: Grade of “B” or better in MATH 103, “C” or better in MATH 135 or equivalent, satisfactory math placement test score or consent of instructor.; Lecture Hours: 3",3
"Basic mathematical concepts, topics in differentiation, and introductory integration of algebraic and trigonometric functions. Applications of differentiation and integration will be demonstrated. Formerly MATH 205.",241,MATH,Calculus I,MATH,141990,"Pre: Grade of “C” or better in MATH 140 or equivalent, satisfactory math placement test score, or consent of instructor.; Lecture Hours: 4",4
"Differentiation and integration concepts of trigonometric, exponential, logarithmic and hyperbolic functions. Integration implements, infinite series, and applications of derivatives and integrals are also featured. Formerly MATH 206.",242,MATH,Calculus II,MATH,141990,Pre: Grade of “C” or better in MATH 205 or MATH 241 or equivalent or consent of instructor.; Lecture Hours: 4,4
"Vector algebra, vector-valued functions, differentiation in several variables, and optimization. Formerly MATH 231.",243,MATH,Calculus III,MATH,141990,Pre: Grade of “C” or better in MATH 206 or MATH 242 or equivalent.; Lecture Hours: 3,3
"Math 244 is the fourth course in the calculus sequence. Topics include multiple integrals, line integrals, Green’s Theorem, surface integrals, Stokes’ Theorem, Gauss’ Theorem and differential equations. Formerly MATH 232.",244,MATH,Calculus IV,Math,141990,Pre: Grade of C or better in Math 231 or MATH 243 or equivalent or consent of instructor.; Lecture Hours: 3,3
"Fundamentals of microbiology, growth, development, and classification of bacteria, viruses, protozoa, fungi and algae; roles of microorganisms in the environment and human affairs: medical microbiology, immunology, and applied microbiology for food sanitation and public health.",130,MICR,General Microbiology,Microbiology,141990,Lecture Hours: 3,3
"Laboratory course illustrating fundamental techniques and concepts of microbiology, such as microscopic observations, aseptic transfer, microorganism classification and identification, environmental factors influencing microorganisms, biochemistry of microorganisms, ecological microbiology, and medical microbiology. This course is designed to complement MICR 130. Primarily for students in Agripharmatech, nursing, dental hygiene and nutrition. Science laboratory course.",140L,MICR,General Microbiology Lab,Microbiology,141990,"Pre: Credit for or registration in MICR 130; placement into Math 24, 25, 26, 28, 29, 82 or higher.; Lab Hours: 4",2
"Elements, styles, and forms of music, from the listener’s standpoint. Focus on classical music literature. Concert attendance and written critique required for two live performances during semester.",106,MUS,Intro to Music Literature,Music,141990,Lecture Hours: 3,3
"Music as organized sound and as a cultural object. Role of music in various societies: ancient and modern, sophisticated and non-sophisticated, child and adult, Western and non-Western. Representative styles and regional characteristics viewed in terms of musical characteristics and related cultural factors; a conceptual introduction to music and culture. Attendance at one ethnic performance is required.",107,MUS,Music in World Cultures,Music,141990,Lecture Hours: 3,3
"A basic music theory course. Emphasis on learning basic concepts involved in reading and writing music. Notation and reading of simple and compound rhythm, pitch, intervals and triads. Application to performance.",108,MUS,Music Fundamentals,Music,141990,Lecture Hours: 3,3
Rehearsal and performance of choral literature. Open to all students. No previous choral experience required. Attendance at class concerts is required. Repeatable for up to 8 credits.,114,MUS,College Chorus,Music,141990,Lecture Hours: 1,2
Performance class in vocal production and literature for voice. No previous vocal training required. Repeatable for up to 4 credits.,121B,MUS,Voice 1,Music,141990,Lecture Hours: 1,2
"Basic principles of performance. Relevant problems in piano literature at elementary level. MUS 121C, 122C must be taken in sequence. May be repeated up to 6 credits.",121C,MUS,Piano 1,Music,141990,"Pre: MUS 121C, 122C must be taken in sequence; Lecture Hours: 1",2
Basic principles of classical guitar performance; relevant problems in literature. Repeatable for up to 4 credits.,121D,MUS,Guitar 1,Music,141990,Lecture Hours: 1,2
Basic principles of performance; relevant problems in literature. Student learns to play two slack key tunings. This course is intended for students with little or no background in this style of guitar playing. Ability to read music is not required. May be repeated up to 6 credits.,121F,MUS,Slack Key Guitar 1,Music,141990,Lecture Hours: 1,2
Introductory course in Hawaiian Steel guitar. Basic principles of performance; history and development of the steel guitar and playing methods. Focus on principles of performance. The course is intended for students with little or no experience in playing the ukulele. May be repeated for up to 6 credits.,121G,MUS,Hawaiian Steel Guitar 1,Music,141990,Lecture Hours: 1; Lab Hours: 2,2
This class is a performance and history course that focuses on different Hawaiian singing styles and qualities of voice. May be repeated up to 6 credits.,121H,MUS,Hawaiian Singing,Music,141990,Lecture Hours: 1; Lab Hours: 2,2
Introductory course in ‘ukulele. Basic principles of performance; history and development of ‘ukulele playing methods. Focus on principles of performance. Course is intended for students with little or no experience in playing the ukulele. May be repeated for up to 6 credits.,121Z,MUS,‘Ukulele 1,Music,141990,Lecture Hours: 1,2
Performance class in vocal production and literature for voice. Class is designed for students with previous vocal experience or training. May be repeated up to 4 credits.,122B,MUS,Voice 2,Music,141990,Pre: Grade of C or better in MUS 121B or consent of instructor.; Lecture Hours: 1,2
Designed for further study of principles and basic skills of piano performance established in first semester piano. Continues the group participation chord approach with greater emphasis on ensemble playing and improvisation. MUS 121C and 122C must be taken in sequence. Repeatable for up to 4 credits.,122C,MUS,Piano 2,Music,141990,Pre: Grade of C or better in MUS 121C or consent of the instructor.; Lecture Hours: 1,2
Continuation of MUS 121D. Increased emphasis on guitar literature. Recommended that students register for MUS 101 concurrently.,122D,MUS,Intermediate Classical Guitar,Music,141990,Pre: Credit for MUS 121D or consent of instructor.; Lecture Hours: 1; Lab Hours: 2,2
Intermediate slack key guitar: level I. Student learns to play solos in C tunings and intermediate solos at level I in tunings learned in the elementary class. May be repeated up to 6 credits.,122F,MUS,Slack Key Guitar 2,Music,141990,Pre: Credit for MUS 121F or consent of instructor.; Lecture Hours: 1,2
